[2025-07-31T17:47:37.998Z] ERROR: ERROR: POST /api/admin/login | User: Guest | AccountType: N/A | Message: handleErrorResponse is not a function
[2025-09-01T01:03:46.734Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef66283bbcb2c1e8ad2b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:46.751Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef66987d335fa72c7542 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:46.755Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef67727367050ea824c3 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:46.767Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef630775cdb8ce6861e5 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:46.792Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef637eb288fd4c4ccd04 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:46.812Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef675af935885bc3564d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:46.833Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef613f446027cd9604a4 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:46.840Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef617eb288fd4c4cccec | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:46.936Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef601f38026346b86e0a | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:46.955Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef64283bbcb2c1e8ad07 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:47.012Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef64283bbcb2c1e8ad09 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:47.033Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef63727367050ea82497 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.125Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69283bbcb2c1e8ad52 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.168Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef650775cdb8ce6861ff | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.218Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a5af935885bc35672 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.374Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69987d335fa72c756c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.500Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef631f38026346b86e26 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.502Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69987d335fa72c7569 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.590Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef67727367050ea824c5 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.620Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef657eb288fd4c4ccd1e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.667Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a5af935885bc35674 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.667Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69727367050ea824ea | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.681Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef67987d335fa72c7547 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.748Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef665af935885bc35648 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.785Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef633f446027cd9604bb | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:48.789Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef630775cdb8ce6861e8 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:49.040Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef637eb288fd4c4ccd07 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:49.044Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef633f446027cd9604be | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:49.076Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef66283bbcb2c1e8ad2e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:49.085Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef66727367050ea824c0 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:49.094Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef67283bbcb2c1e8ad30 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:49.117Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef631f38026346b86e24 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.163Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6d5af935885bc35699 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.190Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c987d335fa72c7593 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.283Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c283bbcb2c1e8ad79 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.311Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef680775cdb8ce68621b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.322Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c987d335fa72c758f | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.333Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c727367050ea82511 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.368Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6d5af935885bc3569b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.377Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef677eb288fd4c4ccd38 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.567Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69727367050ea824ec | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.622Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef651f38026346b86e41 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.649Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69987d335fa72c756e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.674Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef695af935885bc3566f | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.712Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef653f446027cd9604d5 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.740Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef650775cdb8ce686202 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.917Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef657eb288fd4c4ccd21 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.939Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef653f446027cd9604d8 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.968Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69283bbcb2c1e8ad55 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.991Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69727367050ea824e7 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:50.997Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef69283bbcb2c1e8ad57 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:51.036Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef651f38026346b86e3e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.087Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f5af935885bc356c2 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.092Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a0775cdb8ce686236 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.137Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f987d335fa72c75ba | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.157Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e283bbcb2c1e8ada0 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.167Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f5af935885bc356c0 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.170Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f987d335fa72c75b7 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.199Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f727367050ea8253a | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.212Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a7eb288fd4c4ccd52 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.444Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6d727367050ea82513 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.552Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef671f38026346b86e5b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.555Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c987d335fa72c7595 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.574Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c5af935885bc35696 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.759Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef673f446027cd9604ef | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.775Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef680775cdb8ce686219 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.806Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef687eb288fd4c4ccd3b | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.820Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef683f446027cd9604f2 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.941Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c283bbcb2c1e8ad7c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:52.964Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c727367050ea8250e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:53.002Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c283bbcb2c1e8ad7e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:53.028Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef671f38026346b86e58 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:53.903Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c0775cdb8ce686250 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.249Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c7eb288fd4c4ccd6c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.280Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f933569a8e4ab1ce30 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.297Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f94826c2a5ce6f0821 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.479Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f91f2236b5a6b3286d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.499Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f9a78cf7616e5d908e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.502Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f91f2236b5a6b32870 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.516Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f727367050ea82538 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.521Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0f9a78cf7616e5d9091 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.616Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f987d335fa72c75bc | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.634Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f5af935885bc356bd | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.701Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a1f38026346b86e75 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.733Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a0775cdb8ce686233 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.753Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a3f446027cd960509 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.796Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a7eb288fd4c4ccd55 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.944Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6a3f446027cd96050c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.974Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f283bbcb2c1e8ada3 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.974Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f283bbcb2c1e8ada5 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:54.998Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef691f38026346b86e72 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:55.000Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f727367050ea82535 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:55.927Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f0775cdb8ce68626a | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:55.954Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e7eb288fd4c4ccd86 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.320Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fb4826c2a5ce6f0839 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.463Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fb33569a8e4ab1ce4c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.703Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c1f38026346b86e8f | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.734Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fb1f2236b5a6b32887 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.737Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c3f446027cd960523 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.746Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fba78cf7616e5d90a8 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.761Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c0775cdb8ce68624d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.766Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fc1f2236b5a6b3288a | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.771Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fca78cf7616e5d90ab | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.871Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c7eb288fd4c4ccd6f | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:56.916Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c3f446027cd960526 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:57.179Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6c1f38026346b86e8c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:57.270Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fcd82c57ef4278eda7 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:57.347Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fbbc346aa374aec01c | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:57.377Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fcbc346aa374aec01f | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:57.388Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fcbc346aa374aec021 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:57.468Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fcfc058cbf5379abe7 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:57.480Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fcfc058cbf5379abe9 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:58.483Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fd4826c2a5ce6f084e | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:58.516Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fe4826c2a5ce6f0851 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:58.563Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fd33569a8e4ab1ce60 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:58.590Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e1f38026346b86ea9 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:58.594Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fe33569a8e4ab1ce63 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:58.882Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e3f446027cd96053d | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:58.930Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6e0775cdb8ce686267 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:59.049Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f3f446027cd960540 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:59.074Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fea78cf7616e5d90c2 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:59.080Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fe1f2236b5a6b328a1 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:59.111Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fea78cf7616e5d90c5 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:59.133Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4f0fe1f2236b5a6b328a4 | AccountType: user | Message: No bookmarks found
[2025-09-01T01:03:59.389Z] ERROR: GET /api/bookmark | Status: 500 | User: 68b4ef6f7eb288fd4c4ccd89 | AccountType: user | Message: No bookmarks found
